011,"$25,000 under $50,000",18000,7420,4160,5940,11170,40690,18570,644854,16110,527778,3780,3392,1720,3766,1540,2356,1180,9139,70,950,680,1100,9510,3060,48804,2980,26151,2660,17489,**,**,4420,169551,64764,3050,3484,1250,1318,3650,14173,4410,19488,3070,17978,3220,6981,17070,316039,0,0,8170,7791,1490,971,5490,4930,330,100,4350,7897,3720,6950,4670,8187,12820,31030,13270,33185,1570,2041,16210,49041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
011,"$50,000 under $75,000",9070,2930,4070,1840,5860,20390,7250,555003,8040,429460,3390,3427,1620,4537,1450,3145,850,7047,80,960,1265,810,9195,2320,55827,1460,12807,2000,29928,30,335,4500,278536,75822,3710,7462,740,1062,4090,17430,4500,26467,3620,23849,3530,8724,9040,356992,**,**,3880,5946,690,394,2740,4189,360,151,**,**,**,**,450,621,8560,44416,8640,46220,1450,2851,7450,24139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
011,"$75,000 under $100,000",5250,910,3770,500,3550,13320,4300,452655,4740,345351,2570,3259,1390,4264,1260,3170,670,6119,80,840,2516,590,8771,1630,47393,870,8223,1240,24434,**,**,3360,290599,65864,3010,9091,330,578,3190,15433,3360,25544,2850,20706,2840,7795,5240,315105,50,80,2420,3966,460,231,1650,2657,280,125,0,0,0,0,50,55,5190,42397,5200,43938,910,2180,4210,16053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
011,"$100,000 under $200,000",5390,400,4780,190,3800,15330,5160,698001,4970,533187,3320,4844,1910,8398,1760,6445,840,14611,100,1250,6558,670,14873,1790,72271,720,6448,1110,24954,60,890,4540,595477,109193,4310,22211,210,579,4430,26090,4540,49607,3910,31550,4080,13844,5380,520423,180,427,2660,3608,600,301,1360,1824,370,159,0,0,0,0,**,**,5370,85667,5380,89002,1350,6025,3830,17509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
011,"$200,000 or more",710,80,620,**,590,1880,550,304764,620,128835,610,4601,490,8650,470,7343,180,19602,30,430,22552,160,9437,240,13225,40,386,190,5553,60,1777,690,298300,37775,670,16765,**,**,670,6639,690,23855,470,5604,650,5395,710,259286,480,3491,270,467,40,18,0,0,30,12,0,0,0,0,0,0,710,67624,710,70100,330,8578,260,2612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
013,Essex County,"364,520","166,970","97,640","92,920","252,250","702,540","262,440","29,441,100","300,450","19,864,625","106,470","455,795","71,780","853,253","66,320","587,482","62,980","1,111,155",90,"57,460","2,452,226","24,500","521,670","52,410","1,157,421","46,310","381,426","34,610","525,334","3,980","113,903","128,860","23,612,500","4,950,280","106,930","1,480,236","18,810","16,543","102,130","1,161,211","128,370","2,695,679","82,290","909,964","108,680","616,698","270,020","21,157,212","25,370","239,822","114,230","175,066","24,350","15,172","53,720","55,909","4,250","1,678","80,740","193,014","71,980","166,438","59,050","69,648","233,590","4,684,937","263,610","4,879,153","58,450","335,834","285,270","968,677",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
013,Under $1,5200,3720,1030,340,3880,6380,1340,-474715,1280,35170,1820,9032,1920,9654,1770,6052,1190,-7795,**,2260,8577,320,6679,520,5485,140,1217,**,**,**,**,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,**,**,20,18,0,0,**,**,0,0,480,626,340,437,270,415,**,**,690,2879,370,504,2020,9060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
013,"$1 under $10,000",59010,45620,3200,9510,38770,60980,15790,312876,39330,201496,8680,5567,6350,8389,5780,5591,13540,71387,**,4890,-756,1490,5371,3950,18755,4590,21168,150,693,40,306,3000,16250,49774,610,1370,1810,833,2250,18163,2870,20614,1200,8119,1540,1628,7120,12499,**,**,720,51,0,0,**,**,0,0,20710,28663,18190,23199,8330,6156,6050,1296,18960,10996,8460,3625,44060,49827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
013,"$10,000 under $25,000",87940,43490,9100,34030,60580,160640,66940,1491547,69300,1083120,10840,10054,5620,13874,5010,9142,16570,164405,30,3830,1560,3170,19247,9040,94069,17540,128147,4050,7443,40,345,8570,154623,135900,3210,2850,4520,2558,5600,42696,8410,49071,3440,22514,5610,9699,54270,335253,40,136,19590,8298,2140,837,7030,2279,120,25,39450,129369,36500,113344,32270,40464,38380,27285,51080,50673,7190,7528,78100,242773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
013,"$25,000 under $50,000",83710,38860,13810,28990,56800,159130,61960,3013600,74990,2576218,16000,15422,7900,22095,7010,14875,8320,67091,**,5610,2861,4070,36842,10940,162525,11310,113976,8830,62440,90,761,21590,815666,372820,15050,20214,5790,4916,12740,96121,21460,125673,9610,67714,16420,40118,80670,1570577,20,31,37290,39946,8180,5690,21590,19702,490,168,20100,34356,16950,29458,16040,20046,63690,155240,66540,169330,9120,14565,73320,219528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
013,"$50,000 under $75,000",43300,18710,11780,11430,29810,84960,29940,2646064,38720,2182832,14870,16985,8340,29726,7470,20253,5110,54949,**,6010,7981,3600,47167,8590,182591,4390,40073,6840,106209,140,1466,21640,1343494,438336,17900,42399,3360,3511,15590,124610,21600,174715,12460,97527,17940,50522,42890,1712370,150,166,17030,25825,3520,2293,11450,15936,670,208,**,**,**,**,1770,2107,40930,225085,41540,236700,7430,17231,34930,118381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
013,"$75,000 under $100,000",24590,8080,11080,4710,17420,54150,18510,2127054,21740,1668681,11530,16568,7100,30431,6500,21572,3910,56205,30,5200,9308,2940,47876,6010,171880,2720,24860,4860,97872,210,2822,17260,1501320,411895,15230,54046,1790,2155,13910,124196,17240,185155,11480,101534,15060,44684,24450,1444919,550,674,10060,15365,2080,1325,6610,9510,660,208,0,0,0,0,280,359,24100,214951,24250,225966,5070,15802,18730,78775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
013,"$100,000 under $200,000",37890,6610,27570,3190,27170,102910,37500,5246539,34420,4109543,23540,43967,17480,96547,16310,72698,8420,199104,**,13740,49914,5440,130562,9320,333223,4150,38522,6930,168736,1000,17401,34110,4775380,1089822,32540,214819,1320,2049,30610,340270,34100,564277,26150,297142,30820,99982,37780,3733465,4950,11065,17590,20700,4870,2987,7040,8482,1500,502,0,0,0,0,90,101,37610,657669,37700,691136,10030,49779,25840,137461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
013,"$200,000 or more",22880,1880,20070,720,17820,73390,30460,15078135,20670,8007565,19190,338200,17070,642537,16470,437299,5920,505809,30,15920,2372781,3470,227926,4040,188893,1470,13463,2950,81941,2460,90802,22690,15005767,2451733,22390,1144538,220,521,21430,415155,22690,1576174,17950,315414,21290,370065,22840,12348129,19660,227750,11930,64863,3560,2040,**,**,810,567,0,0,0,0,0,0,22830,3403411,22850,3491473,10780,226800,8270,112872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015,Gloucester County,"137,030","62,320","55,970","16,330","77,950","271,040","89,530","8,881,457","116,480","6,914,550","49,550","52,711","30,070","95,197","27,270","69,708","15,500","236,367",540,"20,770","133,511","13,660","214,217","29,540","652,380","19,380","172,049","19,310","252,570",690,"13,642","64,110","6,808,323","1,500,462","52,830","272,209","9,880","9,918","60,250","408,216","63,940","700,370","52,500","438,802","55,200","140,519","111,570","6,023,533","4,920","24,029","43,890","54,690","7,090","3,944","23,480","30,405","3,600","1,405","15,790","31,713","13,610","28,345","10,680","12,968","103,220","1,025,559","107,420","1,069,547","20,680","83,518","110,720","310,985",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015,Under $1,1340,780,430,80,920,2030,420,-68703,400,15867,460,944,390,1328,350,934,440,-4055,40,490,-165,100,1458,170,1741,50,450,**,**,20,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,**,**,**,**,0,0,**,**,0,0,160,191,110,139,70,113,**,**,210,455,90,146,530,2429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015,"$1 under $10,000",19140,16500,1080,1380,9160,14640,3190,97668,15160,75328,3600,1873,2050,2228,1810,1222,1420,5912,20,1550,-864,830,3014,1810,7973,1480,6455,40,162,**,**,1100,6028,15887,200,254,710,358,910,5127,1070,5818,540,3248,600,593,3260,5668,0,0,150,17,0,0,0,0,0,0,4270,4709,3890,4321,1370,837,3000,582,4350,1522,1070,451,16170,11633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015,"$10,000 under $25,000",25090,17030,3360,4270,12740,36710,10650,427141,19390,298654,5410,5008,3060,5260,2730,3272,2270,20059,50,1930,-13,2160,14032,4740,51479,4680,34626,2250,3884,**,**,3650,65095,55004,1000,779,2270,1347,3100,16768,3580,19103,1970,11737,2570,3522,18030,121766,**,**,4810,1939,320,114,1310,482,90,17,6700,18895,5890,17386,4690,5835,14740,10969,16210,14159,2040,1730,22000,47124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015,"$25,000 under $50,000",27950,15390,6560,5270,15150,49550,15190,1025413,23380,767839,8000,6974,4420,9618,3960,6304,2550,29606,100,2840,1642,2810,27892,6090,102465,4300,46311,5550,37797,40,306,9230,356809,145618,5750,7237,3160,2731,8140,43438,9190,54637,6540,40629,7180,12100,26910,551787,**,**,9630,8659,1070,613,5260,4984,510,143,4660,7918,3720,6499,3600,5011,23200,60285,24060,65777,3330,4805,24110,57498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015,"$50,000 under $75,000",20040,7700,8820,2940,12070,42080,13230,1240178,17450,939394,7960,7257,4490,11046,4000,7565,2270,23965,70,2800,2746,2430,33379,5310,123538,3000,30255,4490,67596,50,424,12020,753067,214820,9820,20901,2010,2405,11100,62763,12010,87489,9620,66958,10070,19424,19950,792905,60,119,7910,11465,970,506,5250,7870,730,275,**,**,**,**,790,968,19060,101949,19300,107055,3440,6775,16270,49932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015,"$75,000 under $100,000",14860,2900,10290,1410,9250,38060,12910,1288928,13540,1016949,7070,6243,4190,10051,3820,7035,1910,22908,80,2760,4564,1880,30545,4040,111361,2420,23128,3010,58344,50,506,11320,986185,236473,10210,32114,990,1492,10810,67994,11310,102931,9870,77080,9910,21761,14820,869461,120,154,7200,12037,1100,588,5050,8307,710,290,0,0,0,0,140,172,14660,117197,14720,122448,2610,6463,11970,46042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015,"$100,000 under $200,000",23890,1720,21140,870,15320,72900,27870,3214158,22700,2684003,13450,12529,8680,24730,7970,18387,3680,64876,130,5980,17372,2850,68818,6310,203756,3130,27895,3470,73058,240,3359,22130,3002088,588215,21290,117369,670,1413,21630,162857,22120,285290,19940,186237,20450,56905,23880,2328588,1120,2004,12520,17271,3090,1810,6610,8762,1340,567,0,0,0,0,20,32,23840,386586,23850,400049,5810,22440,17570,80506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015,"$200,000 or more",4720,300,4290,110,3340,15070,6070,1656674,4460,1116516,3600,11883,2790,30936,2630,24989,960,73096,50,2420,108229,600,35079,1070,50067,320,2929,500,11729,290,8898,4660,1639051,244445,4560,93555,70,172,4560,49269,4660,145102,4020,52913,4420,26214,4720,1353358,3620,21752,1670,3302,540,313,0,0,220,113,0,0,0,0,0,0,4720,347991,4720,358082,2290,40708,2100,15821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
017,Hudson County,"317,480","166,620","82,710","61,840","224,720","567,230","180,530","19,451,973","270,500","16,281,617","84,610","184,708","45,680","223,852","41,880","161,590","49,400","597,657",60,"35,020","758,278","12,040","167,369","32,690","591,710","38,500","298,983","18,290","222,938","1,340","28,916","89,150","12,227,669","2,343,468","78,190","741,849","9,070","7,547","55,800","392,539","88,870","1,158,468","47,600","496,035","68,710","224,401","239,420","13,835,282","12,430","76,204","81,770","144,241","13,330","8,088","40,720","42,345","1,810",822,"66,590","152,094","56,940","129,393","44,490","53,107","213,340","2,709,254","239,040","2,807,350","50,760","184,503","254,960","768,746",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
017,Under $1,3500,2310,830,240,2480,5000,870,-149342,830,25798,1100,3520,690,3168,620,1695,930,-9910,**,870,2134,190,2887,390,3036,120,913,**,**,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,**,**,**,**,0,0,0,0,0,0,440,538,300,356,160,214,**,**,530,1049,310,462,1270,5004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
017,"$1 under $10,000",48210,36980,3920,6620,34260,53950,12320,262173,31290,169520,5540,3163,2310,2784,2000,1818,12830,65708,**,1580,-763,1070,3886,3360,14957,3870,17896,80,338,20,23,2070,11056,29949,470,721,1200,502,1550,9735,2000,11123,890,6760,980,909,4120,6804,**,**,170,11,0,0,**,**,0,0,18270,21525,14670,17396,6000,4313,3880,666,16020,9357,8540,3658,34840,37553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
017,"$10,000 under $25,000",76810,39410,12300,23950,57470,140900,54240,1306600,61220,975955,9060,6609,3620,7117,3150,4896,14340,156381,**,2270,-46,2060,12691,6410,60760,14450,103519,2460,4311,40,270,5820,105707,81845,2710,2383,2590,1466,3590,21154,5730,25937,2440,17488,3520,5015,48750,304468,40,35,15070,6235,1410,507,5290,1687,40,9,32420,102143,29090,88539,24820,31734,36940,26073,47240,47702,7300,8013,67620,195172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
017,"$25,000 under $50,000",74870,38140,16120,18920,52590,139280,48520,2716483,68720,2390768,14130,9589,5980,12504,5310,8957,7710,89588,40,4100,1457,2400,21050,7290,101351,10220,94884,5830,37478,100,795,14750,560436,227836,11510,16933,2830,2230,7840,45300,14680,66818,6270,46190,10600,20254,72710,1489365,**,**,29530,30402,4840,3209,17000,15668,300,94,15460,27888,12880,23102,12390,15561,59980,156980,62400,171576,8540,14546,65660,179589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
017,"$50,000 under $75,000",43870,23160,12520,7130,29660,79800,23470,2692997,41300,2425286,13930,10367,6850,16101,6190,11612,4270,44941,**,4870,3263,1910,23393,5490,106060,4190,35496,4050,58978,110,1273,15770,982373,278187,14170,38964,1370,1518,9390,54679,15740,97967,8040,64326,12150,25995,43730,1882747,70,95,13970,20937,2230,1389,9420,13265,390,139,**,**,**,**,1010,1160,42590,266362,42850,274929,7000,14434,36400,107966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
017,"$75,000 under $100,000",25190,12160,9530,2770,16960,47960,13260,2174517,23930,1949741,11130,8459,5960,13874,5460,10494,2700,31556,**,4360,4214,1390,20230,3660,90257,2240,18841,2520,47247,110,1519,13460,1171666,265162,12750,55156,580,823,8490,52109,13450,110321,7410,64935,10900,25115,25130,1624857,310,410,7830,11516,1280,806,5070,7167,330,128,0,0,0,0,110,125,25020,264310,25050,271067,4670,12339,20170,71674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
017,"$100,000 under $200,000",32170,11620,17980,1870,21920,69130,19010,4375455,30850,3886928,19170,19560,11970,38159,11210,29100,4450,87691,**,9410,25919,2090,45121,4740,155188,2630,21746,2710,58731,370,6164,24820,3433881,616395,24240,187571,420,727,16380,117088,24810,309297,14770,163904,20120,49847,32130,3418926,2450,4946,10090,11944,2220,1388,3940,4558,540,216,0,0,0,0,**,**,32090,652855,32110,668652,8140,36106,23350,108794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
017,"$200,000 or more",12860,2840,9510,340,9380,31210,8840,6073090,12360,4457621,10550,123441,8300,130145,7940,93018,2170,131702,20,7560,722100,930,38111,1350,60101,780,5688,640,15855,590,18872,12460,5962550,844094,12340,440121,80,281,8560,92474,12460,537005,7780,132432,10440,97266,12850,5108115,9560,70718,5110,63196,1350,789,0,0,210,236,0,0,0,0,0,0,12840,1342008,12840,1363018,6260,94945,5650,62994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
